season,tracked_team,match_date,competition,opponent_team,original_file,Match_ID,Match_Report_URL,Date,Competition,Round,Venue,Opponent,Result,Match_Report_Name,Team,Formation,Lineup_Section,Jersey_Number,Player
2023-2024,Arsenal 2023 2024,2023-08-26,Premier League,Fulham,2023-08-26_premier_league_fulham_lineups.csv,d8f8f8ad,https://fbref.com/en/matches/d8f8f8ad/Arsenal-Fulham-August-26-2023-Premier-League,2023-08-26,Premier League,Matchweek 3,Home,Fulham,D,2023-08-26_premier_league_fulham,Arsenal,4-3-3,Starter,29,Kai Havertz
2023-2024,Arsenal 2023 2024,2023-08-26,Premier League,Fulham,2023-08-26_premier_league_fulham_lineups.csv,d8f8f8ad,https://fbref.com/en/matches/d8f8f8ad/Arsenal-Fulham-August-26-2023-Premier-League,2023-08-26,Premier League,Matchweek 3,Home,Fulham,D,2023-08-26_premier_league_fulham,Arsenal,4-3-3,Starter,41,Declan Rice
2023-2024,Arsenal 2023 2024,2023-08-26,Premier League,Fulham,2023-08-26_premier_league_fulham_lineups.csv,d8f8f8ad,https://fbref.com/en/matches/d8f8f8ad/Arsenal-Fulham-August-26-2023-Premier-League,2023-08-26,Premier League,Matchweek 3,Home,Fulham,D,2023-08-26_premier_league_fulham,Arsenal,4-3-3,Bench,22,David Raya
2023-2024,Arsenal 2023 2024,2023-08-26,Premier League,Fulham,2023-08-26_premier_league_fulham_lineups.csv,d8f8f8ad,https://fbref.com/en/matches/d8f8f8ad/Arsenal-Fulham-August-26-2023-Premier-League,2023-08-26,Premier League,Matchweek 3,Home,Fulham,D,2023-08-26_premier_league_fulham,Arsenal,4-3-3,Bench,6,Gabriel Magalhães
2023-2024,Arsenal 2023 2024,2023-08-26,Premier League,Fulham,2023-08-26_premier_league_fulham_lineups.csv,d8f8f8ad,https://fbref.com/en/matches/d8f8f8ad/Arsenal-Fulham-August-26-2023-Premier-League,2023-08-26,Premier League,Matchweek 3,Home,Fulham,D,2023-08-26_premier_league_fulham,Arsenal,4-3-3,Bench,9,Gabriel Jesus
2023-2024,Arsenal 2023 2024,2023-08-26,Premier League,Fulham,2023-08-26_premier_league_fulham_lineups.csv,d8f8f8ad,https://fbref.com/en/matches/d8f8f8ad/Arsenal-Fulham-August-26-2023-Premier-League,2023-08-26,Premier League,Matchweek 3,Home,Fulham,D,2023-08-26_premier_league_fulham,Arsenal,4-3-3,Bench,10,Emile Smith Rowe
2023-2024,Arsenal 2023 2024,2023-08-26,Premier League,Fulham,2023-08-26_premier_league_fulham_lineups.csv,d8f8f8ad,https://fbref.com/en/matches/d8f8f8ad/Arsenal-Fulham-August-26-2023-Premier-League,2023-08-26,Premier League,Matchweek 3,Home,Fulham,D,2023-08-26_premier_league_fulham,Arsenal,4-3-3,Bench,14,Eddie Nketiah
2023-2024,Arsenal 2023 2024,2023-08-26,Premier League,Fulham,2023-08-26_premier_league_fulham_lineups.csv,d8f8f8ad,https://fbref.com/en/matches/d8f8f8ad/Arsenal-Fulham-August-26-2023-Premier-League,2023-08-26,Premier League,Matchweek 3,Home,Fulham,D,2023-08-26_premier_league_fulham,Arsenal,4-3-3,Bench,20,Jorginho
2023-2024,Arsenal 2023 2024,2023-08-26,Premier League,Fulham,2023-08-26_premier_league_fulham_lineups.csv,d8f8f8ad,https://fbref.com/en/matches/d8f8f8ad/Arsenal-Fulham-August-26-2023-Premier-League,2023-08-26,Premier League,Matchweek 3,Home,Fulham,D,2023-08-26_premier_league_fulham,Arsenal,4-3-3,Bench,21,Fabio Vieira
2023-2024,Arsenal 2023 2024,2023-08-26,Premier League,Fulham,2023-08-26_premier_league_fulham_lineups.csv,d8f8f8ad,https://fbref.com/en/matches/d8f8f8ad/Arsenal-Fulham-August-26-2023-Premier-League,2023-08-26,Premier League,Matchweek 3,Home,Fulham,D,2023-08-26_premier_league_fulham,Arsenal,4-3-3,Bench,24,Reiss Nelson
2023-2024,Arsenal 2023 2024,2023-08-26,Premier League,Fulham,2023-08-26_premier_league_fulham_lineups.csv,d8f8f8ad,https://fbref.com/en/matches/d8f8f8ad/Arsenal-Fulham-August-26-2023-Premier-League,2023-08-26,Premier League,Matchweek 3,Home,Fulham,D,2023-08-26_premier_league_fulham,Arsenal,4-3-3,Bench,35,Oleksandr Zinchenko
2023-2024,Arsenal 2023 2024,2023-09-03,Premier League,Manchester Utd,2023-09-03_premier_league_manchester_utd_lineups.csv,74125d47,https://fbref.com/en/matches/74125d47/Arsenal-Manchester-United-September-3-2023-Premier-League,2023-09-03,Premier League,Matchweek 4,Home,Manchester Utd,W,2023-09-03_premier_league_manchester_utd,Arsenal,4-1-4-1,Starter,1,Aaron Ramsdale
2023-2024,Arsenal 2023 2024,2023-09-03,Premier League,Manchester Utd,2023-09-03_premier_league_manchester_utd_lineups.csv,74125d47,https://fbref.com/en/matches/74125d47/Arsenal-Manchester-United-September-3-2023-Premier-League,2023-09-03,Premier League,Matchweek 4,Home,Manchester Utd,W,2023-09-03_premier_league_manchester_utd,Arsenal,4-1-4-1,Starter,2,William Saliba
2023-2024,Arsenal 2023 2024,2023-09-03,Premier League,Manchester Utd,2023-09-03_premier_league_manchester_utd_lineups.csv,74125d47,https://fbref.com/en/matches/74125d47/Arsenal-Manchester-United-September-3-2023-Premier-League,2023-09-03,Premier League,Matchweek 4,Home,Manchester Utd,W,2023-09-03_premier_league_manchester_utd,Arsenal,4-1-4-1,Starter,4,Ben White
2023-2024,Arsenal 2023 2024,2023-09-03,Premier League,Manchester Utd,2023-09-03_premier_league_manchester_utd_lineups.csv,74125d47,https://fbref.com/en/matches/74125d47/Arsenal-Manchester-United-September-3-2023-Premier-League,2023-09-03,Premier League,Matchweek 4,Home,Manchester Utd,W,2023-09-03_premier_league_manchester_utd,Arsenal,4-1-4-1,Starter,6,Gabriel Magalhães
2023-2024,Arsenal 2023 2024,2023-09-03,Premier League,Manchester Utd,2023-09-03_premier_league_manchester_utd_lineups.csv,74125d47,https://fbref.com/en/matches/74125d47/Arsenal-Manchester-United-September-3-2023-Premier-League,2023-09-03,Premier League,Matchweek 4,Home,Manchester Utd,W,2023-09-03_premier_league_manchester_utd,Arsenal,4-1-4-1,Starter,7,Bukayo Saka
2023-2024,Arsenal 2023 2024,2023-09-03,Premier League,Manchester Utd,2023-09-03_premier_league_manchester_utd_lineups.csv,74125d47,https://fbref.com/en/matches/74125d47/Arsenal-Manchester-United-September-3-2023-Premier-League,2023-09-03,Premier League,Matchweek 4,Home,Manchester Utd,W,2023-09-03_premier_league_manchester_utd,Arsenal,4-1-4-1,Starter,8,Martin Ødegaard
2023-2024,Arsenal 2023 2024,2023-09-03,Premier League,Manchester Utd,2023-09-03_premier_league_manchester_utd_lineups.csv,74125d47,https://fbref.com/en/matches/74125d47/Arsenal-Manchester-United-September-3-2023-Premier-League,2023-09-03,Premier League,Matchweek 4,Home,Manchester Utd,W,2023-09-03_premier_league_manchester_utd,Arsenal,4-1-4-1,Starter,11,Gabriel Martinelli
2023-2024,Arsenal 2023 2024,2023-09-03,Premier League,Manchester Utd,2023-09-03_premier_league_manchester_utd_lineups.csv,74125d47,https://fbref.com/en/matches/74125d47/Arsenal-Manchester-United-September-3-2023-Premier-League,2023-09-03,Premier League,Matchweek 4,Home,Manchester Utd,W,2023-09-03_premier_league_manchester_utd,Arsenal,4-1-4-1,Starter,14,Eddie Nketiah
2023-2024,Arsenal 2023 2024,2023-09-03,Premier League,Manchester Utd,2023-09-03_premier_league_manchester_utd_lineups.csv,74125d47,https://fbref.com/en/matches/74125d47/Arsenal-Manchester-United-September-3-2023-Premier-League,2023-09-03,Premier League,Matchweek 4,Home,Manchester Utd,W,2023-09-03_premier_league_manchester_utd,Arsenal,4-1-4-1,Starter,29,Kai Havertz
2023-2024,Arsenal 2023 2024,2023-09-03,Premier League,Manchester Utd,2023-09-03_premier_league_manchester_utd_lineups.csv,74125d47,https://fbref.com/en/matches/74125d47/Arsenal-Manchester-United-September-3-2023-Premier-League,2023-09-03,Premier League,Matchweek 4,Home,Manchester Utd,W,2023-09-03_premier_league_manchester_utd,Arsenal,4-1-4-1,Starter,35,Oleksandr Zinchenko
2023-2024,Arsenal 2023 2024,2023-09-03,Premier League,Manchester Utd,2023-09-03_premier_league_manchester_utd_lineups.csv,74125d47,https://fbref.com/en/matches/74125d47/Arsenal-Manchester-United-September-3-2023-Premier-League,2023-09-03,Premier League,Matchweek 4,Home,Manchester Utd,W,2023-09-03_premier_league_manchester_utd,Arsenal,4-1-4-1,Starter,41,Declan Rice
2023-2024,Arsenal 2023 2024,2023-09-03,Premier League,Manchester Utd,2023-09-03_premier_league_manchester_utd_lineups.csv,74125d47,https://fbref.com/en/matches/74125d47/Arsenal-Manchester-United-September-3-2023-Premier-League,2023-09-03,Premier League,Matchweek 4,Home,Manchester Utd,W,2023-09-03_premier_league_manchester_utd,Arsenal,4-1-4-1,Bench,22,David Raya
2023-2024,Arsenal 2023 2024,2023-09-03,Premier League,Manchester Utd,2023-09-03_premier_league_manchester_utd_lineups.csv,74125d47,https://fbref.com/en/matches/74125d47/Arsenal-Manchester-United-September-3-2023-Premier-League,2023-09-03,Premier League,Matchweek 4,Home,Manchester Utd,W,2023-09-03_premier_league_manchester_utd,Arsenal,4-1-4-1,Bench,9,Gabriel Jesus
2023-2024,Arsenal 2023 2024,2023-09-03,Premier League,Manchester Utd,2023-09-03_premier_league_manchester_utd_lineups.csv,74125d47,https://fbref.com/en/matches/74125d47/Arsenal-Manchester-United-September-3-2023-Premier-League,2023-09-03,Premier League,Matchweek 4,Home,Manchester Utd,W,2023-09-03_premier_league_manchester_utd,Arsenal,4-1-4-1,Bench,10,Emile Smith Rowe
2023-2024,Arsenal 2023 2024,2023-09-03,Premier League,Manchester Utd,2023-09-03_premier_league_manchester_utd_lineups.csv,74125d47,https://fbref.com/en/matches/74125d47/Arsenal-Manchester-United-September-3-2023-Premier-League,2023-09-03,Premier League,Matchweek 4,Home,Manchester Utd,W,2023-09-03_premier_league_manchester_utd,Arsenal,4-1-4-1,Bench,15,Jakub Kiwior
2023-2024,Arsenal 2023 2024,2023-09-03,Premier League,Manchester Utd,2023-09-03_premier_league_manchester_utd_lineups.csv,74125d47,https://fbref.com/en/matches/74125d47/Arsenal-Manchester-United-September-3-2023-Premier-League,2023-09-03,Premier League,Matchweek 4,Home,Manchester Utd,W,2023-09-03_premier_league_manchester_utd,Arsenal,4-1-4-1,Bench,18,Takehiro Tomiyasu
2023-2024,Arsenal 2023 2024,2023-09-03,Premier League,Manchester Utd,2023-09-03_premier_league_manchester_utd_lineups.csv,74125d47,https://fbref.com/en/matches/74125d47/Arsenal-Manchester-United-September-3-2023-Premier-League,2023-09-03,Premier League,Matchweek 4,Home,Manchester Utd,W,2023-09-03_premier_league_manchester_utd,Arsenal,4-1-4-1,Bench,19,Leandro Trossard
2023-2024,Arsenal 2023 2024,2023-09-03,Premier League,Manchester Utd,2023-09-03_premier_league_manchester_utd_lineups.csv,74125d47,https://fbref.com/en/matches/74125d47/Arsenal-Manchester-United-September-3-2023-Premier-League,2023-09-03,Premier League,Matchweek 4,Home,Manchester Utd,W,2023-09-03_premier_league_manchester_utd,Arsenal,4-1-4-1,Bench,20,Jorginho
2023-2024,Arsenal 2023 2024,2023-09-03,Premier League,Manchester Utd,2023-09-03_premier_league_manchester_utd_lineups.csv,74125d47,https://fbref.com/en/matches/74125d47/Arsenal-Manchester-United-September-3-2023-Premier-League,2023-09-03,Premier League,Matchweek 4,Home,Manchester Utd,W,2023-09-03_premier_league_manchester_utd,Arsenal,4-1-4-1,Bench,21,Fabio Vieira
2023-2024,Arsenal 2023 2024,2023-09-03,Premier League,Manchester Utd,2023-09-03_premier_league_manchester_utd_lineups.csv,74125d47,https://fbref.com/en/matches/74125d47/Arsenal-Manchester-United-September-3-2023-Premier-League,2023-09-03,Premier League,Matchweek 4,Home,Manchester Utd,W,2023-09-03_premier_league_manchester_utd,Arsenal,4-1-4-1,Bench,24,Reiss Nelson
2023-2024,Arsenal 2023 2024,2023-09-17,Premier League,Everton,2023-09-17_premier_league_everton_lineups.csv,b1278924,https://fbref.com/en/matches/b1278924/Everton-Arsenal-September-17-2023-Premier-League,2023-09-17,Premier League,Matchweek 5,Away,Everton,W,2023-09-17_premier_league_everton,Arsenal,4-3-3,Starter,22,David Raya
2023-2024,Arsenal 2023 2024,2023-09-17,Premier League,Everton,2023-09-17_premier_league_everton_lineups.csv,b1278924,https://fbref.com/en/matches/b1278924/Everton-Arsenal-September-17-2023-Premier-League,2023-09-17,Premier League,Matchweek 5,Away,Everton,W,2023-09-17_premier_league_everton,Arsenal,4-3-3,Starter,2,William Saliba
2023-2024,Arsenal 2023 2024,2023-09-17,Premier League,Everton,2023-09-17_premier_league_everton_lineups.csv,b1278924,https://fbref.com/en/matches/b1278924/Everton-Arsenal-September-17-2023-Premier-League,2023-09-17,Premier League,Matchweek 5,Away,Everton,W,2023-09-17_premier_league_everton,Arsenal,4-3-3,Starter,4,Ben White
2023-2024,Arsenal 2023 2024,2023-09-17,Premier League,Everton,2023-09-17_premier_league_everton_lineups.csv,b1278924,https://fbref.com/en/matches/b1278924/Everton-Arsenal-September-17-2023-Premier-League,2023-09-17,Premier League,Matchweek 5,Away,Everton,W,2023-09-17_premier_league_everton,Arsenal,4-3-3,Starter,6,Gabriel Magalhães
2023-2024,Arsenal 2023 2024,2023-09-17,Premier League,Everton,2023-09-17_premier_league_everton_lineups.csv,b1278924,https://fbref.com/en/matches/b1278924/Everton-Arsenal-September-17-2023-Premier-League,2023-09-17,Premier League,Matchweek 5,Away,Everton,W,2023-09-17_premier_league_everton,Arsenal,4-3-3,Starter,7,Bukayo Saka
2023-2024,Arsenal 2023 2024,2023-09-17,Premier League,Everton,2023-09-17_premier_league_everton_lineups.csv,b1278924,https://fbref.com/en/matches/b1278924/Everton-Arsenal-September-17-2023-Premier-League,2023-09-17,Premier League,Matchweek 5,Away,Everton,W,2023-09-17_premier_league_everton,Arsenal,4-3-3,Starter,8,Martin Ødegaard
2023-2024,Arsenal 2023 2024,2023-09-17,Premier League,Everton,2023-09-17_premier_league_everton_lineups.csv,b1278924,https://fbref.com/en/matches/b1278924/Everton-Arsenal-September-17-2023-Premier-League,2023-09-17,Premier League,Matchweek 5,Away,Everton,W,2023-09-17_premier_league_everton,Arsenal,4-3-3,Starter,11,Gabriel Martinelli
2023-2024,Arsenal 2023 2024,2023-09-17,Premier League,Everton,2023-09-17_premier_league_everton_lineups.csv,b1278924,https://fbref.com/en/matches/b1278924/Everton-Arsenal-September-17-2023-Premier-League,2023-09-17,Premier League,Matchweek 5,Away,Everton,W,2023-09-17_premier_league_everton,Arsenal,4-3-3,Starter,14,Eddie Nketiah
2023-2024,Arsenal 2023 2024,2023-09-17,Premier League,Everton,2023-09-17_premier_league_everton_lineups.csv,b1278924,https://fbref.com/en/matches/b1278924/Everton-Arsenal-September-17-2023-Premier-League,2023-09-17,Premier League,Matchweek 5,Away,Everton,W,2023-09-17_premier_league_everton,Arsenal,4-3-3,Starter,21,Fabio Vieira
2023-2024,Arsenal 2023 2024,2023-09-17,Premier League,Everton,2023-09-17_premier_league_everton_lineups.csv,b1278924,https://fbref.com/en/matches/b1278924/Everton-Arsenal-September-17-2023-Premier-League,2023-09-17,Premier League,Matchweek 5,Away,Everton,W,2023-09-17_premier_league_everton,Arsenal,4-3-3,Starter,35,Oleksandr Zinchenko
2023-2024,Arsenal 2023 2024,2023-09-17,Premier League,Everton,2023-09-17_premier_league_everton_lineups.csv,b1278924,https://fbref.com/en/matches/b1278924/Everton-Arsenal-September-17-2023-Premier-League,2023-09-17,Premier League,Matchweek 5,Away,Everton,W,2023-09-17_premier_league_everton,Arsenal,4-3-3,Starter,41,Declan Rice
2023-2024,Arsenal 2023 2024,2023-09-17,Premier League,Everton,2023-09-17_premier_league_everton_lineups.csv,b1278924,https://fbref.com/en/matches/b1278924/Everton-Arsenal-September-17-2023-Premier-League,2023-09-17,Premier League,Matchweek 5,Away,Everton,W,2023-09-17_premier_league_everton,Arsenal,4-3-3,Bench,1,Aaron Ramsdale
2023-2024,Arsenal 2023 2024,2023-09-17,Premier League,Everton,2023-09-17_premier_league_everton_lineups.csv,b1278924,https://fbref.com/en/matches/b1278924/Everton-Arsenal-September-17-2023-Premier-League,2023-09-17,Premier League,Matchweek 5,Away,Everton,W,2023-09-17_premier_league_everton,Arsenal,4-3-3,Bench,9,Gabriel Jesus
2023-2024,Arsenal 2023 2024,2023-09-17,Premier League,Everton,2023-09-17_premier_league_everton_lineups.csv,b1278924,https://fbref.com/en/matches/b1278924/Everton-Arsenal-September-17-2023-Premier-League,2023-09-17,Premier League,Matchweek 5,Away,Everton,W,2023-09-17_premier_league_everton,Arsenal,4-3-3,Bench,10,Emile Smith Rowe
2023-2024,Arsenal 2023 2024,2023-09-17,Premier League,Everton,2023-09-17_premier_league_everton_lineups.csv,b1278924,https://fbref.com/en/matches/b1278924/Everton-Arsenal-September-17-2023-Premier-League,2023-09-17,Premier League,Matchweek 5,Away,Everton,W,2023-09-17_premier_league_everton,Arsenal,4-3-3,Bench,15,Jakub Kiwior
2023-2024,Arsenal 2023 2024,2023-09-17,Premier League,Everton,2023-09-17_premier_league_everton_lineups.csv,b1278924,https://fbref.com/en/matches/b1278924/Everton-Arsenal-September-17-2023-Premier-League,2023-09-17,Premier League,Matchweek 5,Away,Everton,W,2023-09-17_premier_league_everton,Arsenal,4-3-3,Bench,18,Takehiro Tomiyasu
2023-2024,Arsenal 2023 2024,2023-09-17,Premier League,Everton,2023-09-17_premier_league_everton_lineups.csv,b1278924,https://fbref.com/en/matches/b1278924/Everton-Arsenal-September-17-2023-Premier-League,2023-09-17,Premier League,Matchweek 5,Away,Everton,W,2023-09-17_premier_league_everton,Arsenal,4-3-3,Bench,19,Leandro Trossard
2023-2024,Arsenal 2023 2024,2023-09-17,Premier League,Everton,2023-09-17_premier_league_everton_lineups.csv,b1278924,https://fbref.com/en/matches/b1278924/Everton-Arsenal-September-17-2023-Premier-League,2023-09-17,Premier League,Matchweek 5,Away,Everton,W,2023-09-17_premier_league_everton,Arsenal,4-3-3,Bench,20,Jorginho
2023-2024,Arsenal 2023 2024,2023-09-17,Premier League,Everton,2023-09-17_premier_league_everton_lineups.csv,b1278924,https://fbref.com/en/matches/b1278924/Everton-Arsenal-September-17-2023-Premier-League,2023-09-17,Premier League,Matchweek 5,Away,Everton,W,2023-09-17_premier_league_everton,Arsenal,4-3-3,Bench,24,Reiss Nelson
2023-2024,Arsenal 2023 2024,2023-09-17,Premier League,Everton,2023-09-17_premier_league_everton_lineups.csv,b1278924,https://fbref.com/en/matches/b1278924/Everton-Arsenal-September-17-2023-Premier-League,2023-09-17,Premier League,Matchweek 5,Away,Everton,W,2023-09-17_premier_league_everton,Arsenal,4-3-3,Bench,29,Kai Havertz
2023-2024,Arsenal 2023 2024,2023-09-20,Champions Lg,Nlpsv,2023-09-20_champions_lg_nlpsv_lineups.csv,9928de4e,https://fbref.com/en/matches/9928de4e/Arsenal-PSV-Eindhoven-September-20-2023-Champions-League,2023-09-20,Champions Lg,Group stage,Home,nlPSV,W,2023-09-20_champions_lg_nlpsv,Arsenal,4-3-3,Starter,22,David Raya
2023-2024,Arsenal 2023 2024,2023-09-20,Champions Lg,Nlpsv,2023-09-20_champions_lg_nlpsv_lineups.csv,9928de4e,https://fbref.com/en/matches/9928de4e/Arsenal-PSV-Eindhoven-September-20-2023-Champions-League,2023-09-20,Champions Lg,Group stage,Home,nlPSV,W,2023-09-20_champions_lg_nlpsv,Arsenal,4-3-3,Starter,2,William Saliba
2023-2024,Arsenal 2023 2024,2023-09-20,Champions Lg,Nlpsv,2023-09-20_champions_lg_nlpsv_lineups.csv,9928de4e,https://fbref.com/en/matches/9928de4e/Arsenal-PSV-Eindhoven-September-20-2023-Champions-League,2023-09-20,Champions Lg,Group stage,Home,nlPSV,W,2023-09-20_champions_lg_nlpsv,Arsenal,4-3-3,Starter,4,Ben White
2023-2024,Arsenal 2023 2024,2023-09-20,Champions Lg,Nlpsv,2023-09-20_champions_lg_nlpsv_lineups.csv,9928de4e,https://fbref.com/en/matches/9928de4e/Arsenal-PSV-Eindhoven-September-20-2023-Champions-League,2023-09-20,Champions Lg,Group stage,Home,nlPSV,W,2023-09-20_champions_lg_nlpsv,Arsenal,4-3-3,Starter,6,Gabriel Magalhães
2023-2024,Arsenal 2023 2024,2023-09-20,Champions Lg,Nlpsv,2023-09-20_champions_lg_nlpsv_lineups.csv,9928de4e,https://fbref.com/en/matches/9928de4e/Arsenal-PSV-Eindhoven-September-20-2023-Champions-League,2023-09-20,Champions Lg,Group stage,Home,nlPSV,W,2023-09-20_champions_lg_nlpsv,Arsenal,4-3-3,Starter,7,Bukayo Saka
2023-2024,Arsenal 2023 2024,2023-09-20,Champions Lg,Nlpsv,2023-09-20_champions_lg_nlpsv_lineups.csv,9928de4e,https://fbref.com/en/matches/9928de4e/Arsenal-PSV-Eindhoven-September-20-2023-Champions-League,2023-09-20,Champions Lg,Group stage,Home,nlPSV,W,2023-09-20_champions_lg_nlpsv,Arsenal,4-3-3,Starter,8,Martin Ødegaard
